,_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
4662,5cb2544acf504e43d0900d68,,,20/03/2019 19:33,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP-49,
4663,5cb2544acf504e43d0900d69,,,20/03/2019 19:32,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC4465F,
4664,5cb2544acf504e43d0900d6a,,,20/03/2019 19:30,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SUN 58,
4665,5cb2544acf504e43d0900d6b,,,20/03/2019 19:30,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,STAR DISCOVERY,
4666,5cb2544acf504e43d0900d6c,,,20/03/2019 19:30,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PSA CAPELLA,
4667,5cb2544acf504e43d0900d6d,,,20/03/2019 19:28,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PEARL MIMOSA,
4668,5cb2544acf504e43d0900d6e,,,20/03/2019 19:27,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,NAVIOS UNITE,
4669,5cb2544acf504e43d0900d6f,,,20/03/2019 19:27,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SEA FALCON 11,
4670,5cb2544acf504e43d0900d70,,,20/03/2019 19:27,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC3872I,
4671,5cb2544acf504e43d0900d71,,,20/03/2019 19:26,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,YORK 32,
4672,5cb2544acf504e43d0900d72,,,20/03/2019 19:23,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KMT JENNY,
4673,5cb2544acf504e43d0900d73,,,20/03/2019 19:22,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,STAR ARIES,
4674,5cb2544acf504e43d0900d74,,,20/03/2019 19:21,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,NANTA BHUM,
4675,5cb2544acf504e43d0900d75,,,20/03/2019 19:20,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC8228J,
4676,5cb2544acf504e43d0900d76,,,20/03/2019 19:20,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CKL IX,
4677,5cb2544acf504e43d0900d77,,,20/03/2019 19:20,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC3944Z,
4678,5cb2544acf504e43d0900d78,,,20/03/2019 19:20,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KANLIAN 25,
4679,5cb2544acf504e43d0900d79,,,20/03/2019 19:20,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP 50,
4680,5cb2544acf504e43d0900d7a,,,20/03/2019 19:19,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,RESILIENT,
4681,5cb2544acf504e43d0900d7b,,,20/03/2019 19:19,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,STAR COMMODORE TG88,
4682,5cb2544acf504e43d0900d7c,,,20/03/2019 19:18,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KOTA SELAMAT,
4683,5cb2544acf504e43d0900d7d,,,20/03/2019 19:17,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MCC MEDAN,
4684,5cb2544acf504e43d0900d7e,,,20/03/2019 19:16,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,MARINA URANUS 2,
4685,5cb2544acf504e43d0900d7f,,,20/03/2019 19:15,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,DM77,
4686,5cb2544acf504e43d0900d80,,,20/03/2019 19:14,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,STAR ARIES,
4687,5cb2544acf504e43d0900d81,,,20/03/2019 19:12,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,LU QING YUAN YU 202,
4688,5cb2544acf504e43d0900d82,,,20/03/2019 19:12,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KST SUCCESS,
4689,5cb2544acf504e43d0900d83,,,20/03/2019 19:11,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SINAR SOLO,
4690,5cb2544acf504e43d0900d84,,,20/03/2019 19:11,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CMACGM JACQUESJUNIOR,
4691,5cb2544acf504e43d0900d85,,,20/03/2019 19:11,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,PILOT GP47,
4692,5cb2544acf504e43d0900d86,,,20/03/2019 19:11,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MV THAILINE,
4693,5cb2544acf504e43d0900d87,,,20/03/2019 19:10,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,GP 50,
4694,5cb2544acf504e43d0900d88,,,20/03/2019 19:08,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP 59,
4695,5cb2544acf504e43d0900d89,,,20/03/2019 19:08,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,GP44,
4696,5cb2544acf504e43d0900d8a,,,20/03/2019 19:07,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PW BERANI,
4697,5cb2544acf504e43d0900d8b,,,20/03/2019 19:07,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CKL XI,
4698,5cb2544acf504e43d0900d8c,,,20/03/2019 19:06,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,STAR COMMODORE TG88,
4699,5cb2544acf504e43d0900d8d,,,20/03/2019 19:05,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SP1400,
4700,5cb2544acf504e43d0900d8e,,,20/03/2019 19:05,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC8338-D,
4701,5cb2544acf504e43d0900d8f,,,20/03/2019 19:05,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,JOLLY RICHIE,
4702,5cb2544acf504e43d0900d90,,,20/03/2019 19:04,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CKL X,
4703,5cb2544acf504e43d0900d91,,,20/03/2019 19:04,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,NAUTICAL NORTH,
4704,5cb2544acf504e43d0900d92,,,20/03/2019 19:02,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ASL MERCURY,
4705,5cb2544acf504e43d0900d93,,,20/03/2019 19:01,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,GP01,
4706,5cb2544acf504e43d0900d94,,,20/03/2019 18:58,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,ASL TRANSP0RTER 4,
4707,5cb2544acf504e43d0900d95,,,20/03/2019 18:57,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,RESILIENT,
4708,5cb2544acf504e43d0900d96,,,20/03/2019 18:56,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KANLIAN 25,
4709,5cb2544acf504e43d0900d97,,,20/03/2019 18:56,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC 620G,
4710,5cb2544acf504e43d0900d98,,,20/03/2019 18:54,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,POSH GUARDIAN,
4711,5cb2544acf504e43d0900d99,,,20/03/2019 18:53,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ENG HUP VIGIL,
4712,5cb2544acf504e43d0900d9a,,,20/03/2019 18:53,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,RADIANT,
4713,5cb2544acf504e43d0900d9b,,,20/03/2019 18:52,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PILOT GP 57,
4714,5cb2544acf504e43d0900d9c,,,20/03/2019 18:52,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ZIM RIO GRANDE,
4715,5cb2544acf504e43d0900d9d,,,20/03/2019 18:52,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SEASWIFT COURAGE,
4716,5cb2544acf504e43d0900d9e,,,20/03/2019 18:51,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,GP56,
4717,5cb2544acf504e43d0900d9f,,,20/03/2019 18:50,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,STL H17,
4718,5cb2544acf504e43d0900da0,,,20/03/2019 18:49,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,JOLLY RACHEL,
4719,5cb2544acf504e43d0900da1,,,20/03/2019 18:48,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,RADIANT,
4720,5cb2544acf504e43d0900da2,,,20/03/2019 18:47,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,DM 66,
4721,5cb2544acf504e43d0900da3,,,20/03/2019 18:47,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KM. MADI DIHANG III,
4722,5cb2544acf504e43d0900da4,,,20/03/2019 18:47,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CAST INNOVATION,
4723,5cb2544acf504e43d0900da5,,,20/03/2019 18:47,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC4721C,
4724,5cb2544acf504e43d0900da6,,,20/03/2019 18:45,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC 620G,
4725,5cb2544acf504e43d0900da7,,,20/03/2019 18:45,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,FEI HE (SC4384F),
4726,5cb2544acf504e43d0900da8,,,20/03/2019 18:44,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,RADIANCE,
4727,5cb2544acf504e43d0900da9,,,20/03/2019 18:42,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,MARINE VENTURE,
4728,5cb2544acf504e43d0900daa,,,20/03/2019 18:40,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,COASTLINK 6,
4729,5cb2544acf504e43d0900dab,,,20/03/2019 18:40,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SEA EAGLE 1,
4730,5cb2544acf504e43d0900dac,,,20/03/2019 18:40,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MOLA SAIF,
4731,5cb2544acf504e43d0900dad,,,20/03/2019 18:40,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KEN VENUS,
4732,5cb2544acf504e43d0900dae,,,20/03/2019 18:39,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SP1400,
4733,5cb2544acf504e43d0900daf,,,20/03/2019 18:39,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CIPTA JAYA MANDIRI,
4734,5cb2544acf504e43d0900db0,,,20/03/2019 18:37,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KM. SUNLY-10,
4735,5cb2544acf504e43d0900db1,,,20/03/2019 18:37,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KST SUCCESS,
4736,5cb2544acf504e43d0900db2,,,20/03/2019 18:37,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CKL XIV,
4737,5cb2544acf504e43d0900db3,,,20/03/2019 18:36,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,STAR DISCOVERY,
4738,5cb2544acf504e43d0900db4,,,20/03/2019 18:36,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MV PARIS,
4739,5cb2544acf504e43d0900db5,,,20/03/2019 18:34,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC8228J,
4740,5cb2544acf504e43d0900db6,,,20/03/2019 18:32,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,GP 59,
4741,5cb2544acf504e43d0900db7,,,20/03/2019 18:31,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,EH SUCCESS,
4742,5cb2544acf504e43d0900db8,,,20/03/2019 18:30,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,WINTER OAK,
4743,5cb2544acf504e43d0900db9,,,20/03/2019 18:30,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KAI EI MARU 8,
4744,5cb2544acf504e43d0900dba,,,20/03/2019 18:29,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SEA HAWK 1,
4745,5cb2544acf504e43d0900dbb,,,20/03/2019 18:29,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SSE CAMELIA,
4746,5cb2544acf504e43d0900dbc,,,20/03/2019 18:28,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,HLBS10,
4747,5cb2544acf504e43d0900dbd,,,20/03/2019 18:27,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,PSA CAPELLA,
4748,5cb2544acf504e43d0900dbe,,,20/03/2019 18:27,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,AKM 8,
4749,5cb2544acf504e43d0900dbf,,,20/03/2019 18:26,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC4177I,
4750,5cb2544acf504e43d0900dc0,,,20/03/2019 18:24,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CKL IX,
4751,5cb2544acf504e43d0900dc1,,,20/03/2019 18:23,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,PILOT GP03,
4752,5cb2544acf504e43d0900dc2,,,20/03/2019 18:22,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP 59,
4753,5cb2544acf504e43d0900dc3,,,20/03/2019 18:21,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KOTA RANCAK,
4754,5cb2544acf504e43d0900dc4,,,20/03/2019 18:20,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,LETONG OPTIMUS PRIM,
4755,5cb2544acf504e43d0900dc5,,,20/03/2019 18:17,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,ENCHANT,
4756,5cb2544acf504e43d0900dc6,,,20/03/2019 18:16,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,DIJAYA-10,
4757,5cb2544acf504e43d0900dc7,,,20/03/2019 18:15,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC3872I,
4758,5cb2544acf504e43d0900dc8,,,20/03/2019 18:15,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,TEKONG 2,
4759,5cb2544acf504e43d0900dc9,,,20/03/2019 18:12,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CAST ELEGANCE,
4760,5cb2544acf504e43d0900dca,,,20/03/2019 18:11,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,FEI HE (SC4384F),
4761,5cb2544acf504e43d0900dcb,,,20/03/2019 18:11,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PUTRI TIGA,
4762,5cb2544acf504e43d0900dcc,,,20/03/2019 18:11,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,NOBLE KNIGHT,
4763,5cb2544acf504e43d0900dcd,,,20/03/2019 18:10,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,VENUS 7,
4764,5cb2544acf504e43d0900dce,,,20/03/2019 18:09,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,TB.BUANA ATLANTIC,
4765,5cb2544acf504e43d0900dcf,,,20/03/2019 18:08,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CAST INNOVATION,
4766,5cb2544acf504e43d0900dd0,,,20/03/2019 18:07,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC8338-D,
4767,5cb2544acf504e43d0900dd1,,,20/03/2019 18:07,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SEA HAWK 1,
4768,5cb2544acf504e43d0900dd2,,,20/03/2019 18:06,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP 48,
4769,5cb2544acf504e43d0900dd3,,,20/03/2019 18:05,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,HAI SOON 3,
4770,5cb2544acf504e43d0900dd4,,,20/03/2019 18:05,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CONGO RIVER,
4771,5cb2544acf504e43d0900dd5,,,20/03/2019 18:05,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ASL BEAVER,
4772,5cb2544acf504e43d0900dd6,,,20/03/2019 18:03,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC 4409 E,
4773,5cb2544acf504e43d0900dd7,,,20/03/2019 18:02,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC3944Z,
4774,5cb2544acf504e43d0900dd8,,,20/03/2019 18:01,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,INTAN T1701,
4775,5cb2544acf504e43d0900dd9,,,20/03/2019 18:01,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CAST POTENTIAL,
4776,5cb2544acf504e43d0900dda,,,20/03/2019 18:01,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,ASL BEAVER,
4777,5cb2544acf504e43d0900ddb,,,20/03/2019 18:00,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,OPL 3,
4778,5cb2544acf504e43d0900ddc,,,20/03/2019 18:00,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,ASL MERCURY,
4779,5cb2544acf504e43d0900ddd,,,20/03/2019 17:58,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,TOLL JADE,
4780,5cb2544acf504e43d0900dde,,,20/03/2019 17:56,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KM ALPHA,
4781,5cb2544acf504e43d0900ddf,,,20/03/2019 17:53,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KMT JENNY,
4782,5cb2544acf504e43d0900de0,,,20/03/2019 17:52,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,LSL EXPRESS,
4783,5cb2544acf504e43d0900de1,,,20/03/2019 17:51,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,MARINA AMBER,
4784,5cb2544acf504e43d0900de2,,,20/03/2019 17:50,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CONGO RIVER,
4785,5cb2544acf504e43d0900de3,,,20/03/2019 17:48,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,VENUS 7,
4786,5cb2544acf504e43d0900de4,,,20/03/2019 17:48,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,JUPITER 2,
4787,5cb2544acf504e43d0900de5,,,20/03/2019 17:48,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KMT JENNY,
4788,5cb2544acf504e43d0900de6,,,20/03/2019 17:47,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,HAI SOON 23,
4789,5cb2544acf504e43d0900de7,,,20/03/2019 17:46,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,PW BERANI,
4790,5cb2544acf504e43d0900de8,,,20/03/2019 17:46,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,POSH GUARDIAN,
4791,5cb2544acf504e43d0900de9,,,20/03/2019 17:45,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,FEI HE (SC4384F),
4792,5cb2544acf504e43d0900dea,,,20/03/2019 17:44,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ASL BEAVER,
4793,5cb2544acf504e43d0900deb,,,20/03/2019 17:43,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CASTSUPport_destinationER,
4794,5cb2544acf504e43d0900dec,,,20/03/2019 17:42,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SP1399E,
4795,5cb2544acf504e43d0900ded,,,20/03/2019 17:42,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CAST LION,
4796,5cb2544acf504e43d0900dee,,,20/03/2019 17:40,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,GP-49,
4797,5cb2544acf504e43d0900def,,,20/03/2019 17:39,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,ASL BEAVER,
4798,5cb2544acf504e43d0900df0,,,20/03/2019 17:38,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC 0619 C,
4799,5cb2544acf504e43d0900df1,,,20/03/2019 17:37,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,YOU SHEN 3,
4800,5cb2544acf504e43d0900df2,,,20/03/2019 17:35,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PSA THOR,
4801,5cb2544acf504e43d0900df3,,,20/03/2019 17:34,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,JOLLY RACHEL,
4802,5cb2544acf504e43d0900df4,,,20/03/2019 17:34,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PSA HULK,
4803,5cb2544acf504e43d0900df5,,,20/03/2019 17:33,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP 50,
4804,5cb2544acf504e43d0900df6,,,20/03/2019 17:30,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SUN 58,
4805,5cb2544acf504e43d0900df7,,,20/03/2019 17:29,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,PUTRI TIGA,
4806,5cb2544acf504e43d0900df8,,,20/03/2019 17:28,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,STL H17,
4807,5cb2544acf504e43d0900df9,,,20/03/2019 17:26,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PRESIDENT ONE,
4808,5cb2544acf504e43d0900dfa,,,20/03/2019 17:26,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PILOT GP47,
4809,5cb2544acf504e43d0900dfb,,,20/03/2019 17:25,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,GP 50,
4810,5cb2544acf504e43d0900dfc,,,20/03/2019 17:25,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC8228J,
4811,5cb2544acf504e43d0900dfd,,,20/03/2019 17:24,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,STERLING,
4812,5cb2544acf504e43d0900dfe,,,20/03/2019 17:23,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CAST ELEGANCE,
4813,5cb2544acf504e43d0900dff,,,20/03/2019 17:21,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KST SUMMIT,
4814,5cb2544acf504e43d0900e00,,,20/03/2019 17:21,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,ASL MARS,
4815,5cb2544acf504e43d0900e01,,,20/03/2019 17:19,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,MOL PARAMOUNT,
4816,5cb2544acf504e43d0900e02,,,20/03/2019 17:18,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ASL MARS,
4817,5cb2544acf504e43d0900e03,,,20/03/2019 17:17,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MARINE AMBER,
4818,5cb2544acf504e43d0900e04,,,20/03/2019 17:17,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,STAR TITAN(TG83),
4819,5cb2544acf504e43d0900e05,,,20/03/2019 17:17,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MSC PYLOS,
4820,5cb2544acf504e43d0900e06,,,20/03/2019 17:15,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CORNELIA MAERSK,
4821,5cb2544acf504e43d0900e07,,,20/03/2019 17:15,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,NORTHERN MAJESTIC,
4822,5cb2544acf504e43d0900e08,,,20/03/2019 17:13,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CAST LION,
4823,5cb2544acf504e43d0900e09,,,20/03/2019 17:11,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,MARLIN DUA,
4824,5cb2544acf504e43d0900e0a,,,20/03/2019 17:10,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC3872I,
4825,5cb2544acf504e43d0900e0b,,,20/03/2019 17:09,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,PRESIDENT,
4826,5cb2544acf504e43d0900e0c,,,20/03/2019 17:09,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,STERLING,
4827,5cb2544acf504e43d0900e0d,,,20/03/2019 17:09,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,STL H15,
4828,5cb2544acf504e43d0900e0e,,,20/03/2019 17:08,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MAXICO II,
4829,5cb2544acf504e43d0900e0f,,,20/03/2019 17:07,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC4614D,
4830,5cb2544acf504e43d0900e10,,,20/03/2019 17:05,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC4465F,
4831,5cb2544acf504e43d0900e11,,,20/03/2019 17:04,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PACIFIC PRIDE,
4832,5cb2544acf504e43d0900e12,,,20/03/2019 17:04,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SEA EAGLE 1,
4833,5cb2544acf504e43d0900e13,,,20/03/2019 17:03,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PRESIDENT,
4834,5cb2544acf504e43d0900e14,,,20/03/2019 17:01,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ORINOCO DOLPHIN,
4835,5cb2544acf504e43d0900e15,,,20/03/2019 17:00,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,CAST POTENTIAL,
4836,5cb2544acf504e43d0900e16,,,20/03/2019 17:00,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,LEADING PRIDE,
4837,5cb2544acf504e43d0900e17,,,20/03/2019 16:57,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP61,
4838,5cb2544acf504e43d0900e18,,,20/03/2019 16:56,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ENG HUP POLARIS,
4839,5cb2544acf504e43d0900e19,,,20/03/2019 16:56,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,STL H15,
4840,5cb2544acf504e43d0900e1a,,,20/03/2019 16:56,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,LU QING YUAN YU 202,
