_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
5cb2544acf504e43d08fff65,,,20/03/2019 14:26,,,,Arrival,,,3,fleetmon,1d 16h,9V2695,,Flag of Singapore,,9254252,148x24m,564580000,GINGA MERLIN,Oil Products Tanker
5cb2544acf504e43d08fff66,,,20/03/2019 14:26,,,,Arrival,,,3,fleetmon,0h,9V6610,,Flag of Singapore,,9337767,42x10m,563158000,UNITY,Ship
5cb2544acf504e43d08fff67,,,20/03/2019 14:25,,,,Arrival,,,3,fleetmon,< 1h,9VJC4,,Flag of Singapore,,9368027,90x18m,565124000,SPRING,Oil tanker
5cb2544acf504e43d08fff68,,,20/03/2019 15:07,,,,Departure,,,3,fleetmon,< 1h,9VJC4,,Flag of Singapore,,9368027,90x18m,565124000,SPRING,Oil tanker
5cb2544acf504e43d08fff69,,,20/03/2019 14:23,,,,Arrival,,,3,fleetmon,2h,9V7355,,Flag of Singapore,,9625267,95x14m,566676000,PACIFIC ENERGY 138,Tanker
5cb2544acf504e43d08fff6a,,,20/03/2019 17:05,,,,Departure,,,3,fleetmon,2h,9V7355,,Flag of Singapore,,9625267,95x14m,566676000,PACIFIC ENERGY 138,Tanker
5cb2544acf504e43d08fff6b,,,20/03/2019 14:14,,,,Arrival,,,3,fleetmon,4h,A8XQ8,,Flag of Liberia,,9483267,188x32m,636017690,VICTORIOUS,Bulk carrier
5cb2544acf504e43d08fff6c,,,20/03/2019 18:32,,,,Departure,,,3,fleetmon,4h,A8XQ8,,Flag of Liberia,,9483267,188x32m,636017690,VICTORIOUS,Bulk carrier
5cb2544acf504e43d08fff6d,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,16h,9V6053,,Flag of Singapore,,9847229,50x14m,563067700,SUMMIT PSA 4,Pusher/Tug
5cb2544acf504e43d08fff6e,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,2h,9V7681,,Flag of Singapore,,,13x5m,565602000,GP 49,Pilot tender
5cb2544acf504e43d08fff6f,,,20/03/2019 16:02,,,,Departure,,,3,fleetmon,2h,9V7681,,Flag of Singapore,,,13x5m,565602000,GP 49,Pilot tender
5cb2544acf504e43d08fff70,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,13h,V7YF3,,Flag of Marshall Islands,,9556404,190x32m,538004647,AP SLANO,Bulk carrier
5cb2544acf504e43d08fff71,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,4h,9V9642,,Flag of Singapore,,9705689,43x12m,565309000,MARINE TOPAZ,Oil tanker
5cb2544acf504e43d08fff72,,,20/03/2019 18:39,,,,Departure,,,3,fleetmon,4h,9V9642,,Flag of Singapore,,9705689,43x12m,565309000,MARINE TOPAZ,Oil tanker
5cb2544acf504e43d08fff73,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,14h,9V7163,,Flag of Singapore,,9456484,26x8m,563009850,NOBLE VALOUR,Pusher/Tug
5cb2544acf504e43d08fff74,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,1h,9V7679,,Flag of Singapore,,3670016,13x4m,563013880,PILOT GP47,Passenger ship
5cb2544acf504e43d08fff75,,,20/03/2019 15:03,,,,Departure,,,3,fleetmon,1h,9V7679,,Flag of Singapore,,3670016,13x4m,563013880,PILOT GP47,Passenger ship
5cb2544acf504e43d08fff76,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,4h,9V6725,,Flag of Singapore,,9140401,90x13m,563006520,SEA MATRIX,Oil tanker
5cb2544acf504e43d08fff77,,,20/03/2019 18:08,,,,Departure,,,3,fleetmon,4h,9V6725,,Flag of Singapore,,9140401,90x13m,563006520,SEA MATRIX,Oil tanker
5cb2544acf504e43d08fff78,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,9h,9V2029,,Flag of Singapore,,9680267,90x16m,566841000,CONGO,Oil tanker
5cb2544acf504e43d08fff79,,,20/03/2019 23:18,,,,Departure,,,3,fleetmon,9h,9V2029,,Flag of Singapore,,9680267,90x16m,566841000,CONGO,Oil tanker
5cb2544acf504e43d08fff7a,,,20/03/2019 13:59,,,,Arrival,,,3,fleetmon,4h,9VKY4,,Flag of Singapore,,9290220,111x18m,563325000,EMPOWER,Tanker
5cb2544acf504e43d08fff7b,,,20/03/2019 18:08,,,,Departure,,,3,fleetmon,4h,9VKY4,,Flag of Singapore,,9290220,111x18m,563325000,EMPOWER,Tanker
5cb2544acf504e43d08fff7c,,,20/03/2019 13:58,,,,Arrival,,,3,fleetmon,6h,9VNX3,,Flag of Singapore,,9450222,91x18m,565733000,KANTEK 2,Oil tanker
5cb2544acf504e43d08fff7d,,,20/03/2019 20:41,,,,Departure,,,3,fleetmon,6h,9VNX3,,Flag of Singapore,,9450222,91x18m,565733000,KANTEK 2,Oil tanker
5cb2544acf504e43d08fff7e,,,20/03/2019 13:58,,,,Arrival,,,3,fleetmon,4h,9V7164,,Flag of Singapore,,9456513,24x8m,563009860,NOBLE RELIANCE,Pusher/Tug
5cb2544acf504e43d08fff7f,,,20/03/2019 18:07,,,,Departure,,,3,fleetmon,4h,9V7164,,Flag of Singapore,,9456513,24x8m,563009860,NOBLE RELIANCE,Pusher/Tug
5cb2544acf504e43d08fff80,,,20/03/2019 13:58,,,,Arrival,,,3,fleetmon,6h,9V7162,,Flag of Singapore,,9456472,25x8m,563009840,NOBLE PRIDE,Pusher/Tug
5cb2544acf504e43d08fff81,,,20/03/2019 20:06,,,,Departure,,,3,fleetmon,6h,9V7162,,Flag of Singapore,,9456472,25x8m,563009840,NOBLE PRIDE,Pusher/Tug
5cb2544acf504e43d08fff82,,,20/03/2019 13:58,,,,Arrival,,,3,fleetmon,7h,9V2028,,Flag of Singapore,,,26x5m,563068660,KST 34,Pusher/Tug
5cb2544acf504e43d08fff83,,,20/03/2019 21:13,,,,Departure,,,3,fleetmon,7h,9V2028,,Flag of Singapore,,,26x5m,563068660,KST 34,Pusher/Tug
5cb2544acf504e43d08fff84,,,20/03/2019 13:58,,,,Arrival,,,3,fleetmon,21h,DCPP2,,Flag of Germany,,9252565,300x40m,211779000,NORTHERN MAJESTIC,Container ship
5cb2544acf504e43d08fff85,,,20/03/2019 13:58,,,,Arrival,,,3,fleetmon,4h,9V5834,,Flag of Singapore,,9830484,32x13m,563060100,PSA HULK,Ship
5cb2544acf504e43d08fff86,,,20/03/2019 18:02,,,,Departure,,,3,fleetmon,4h,9V5834,,Flag of Singapore,,9830484,32x13m,563060100,PSA HULK,Ship
5cb2544acf504e43d08fff87,,,20/03/2019 13:58,,,,Arrival,,,3,fleetmon,17h,9V9035,,Flag of Singapore,,9615834,46x10m,566135000,KEN VENUS,Tanker
5cb2544acf504e43d08fff88,,,20/03/2019 13:57,,,,Arrival,,,3,fleetmon,< 1h,9MLM4,,Flag of Malaysia,,9546708,119x20m,533059600,MT NAUTICA MAHARANI,Oil tanker
5cb2544acf504e43d08fff89,,,20/03/2019 14:14,,,,Departure,,,3,fleetmon,< 1h,9MLM4,,Flag of Malaysia,,9546708,119x20m,533059600,MT NAUTICA MAHARANI,Oil tanker
5cb2544acf504e43d08fff8a,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,6h,9VFC7,,Flag of Singapore,,9704049,38x10m,563033250,SENTEK 36,Tanker
5cb2544acf504e43d08fff8b,,,20/03/2019 20:35,,,,Departure,,,3,fleetmon,6h,9VFC7,,Flag of Singapore,,9704049,38x10m,563033250,SENTEK 36,Tanker
5cb2544acf504e43d08fff8c,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,9h,V7MB8,,Flag of Marshall Islands,,9708148,256x43m,538006343,STI SPIGA,Oil tanker
5cb2544acf504e43d08fff8d,,,20/03/2019 23:47,,,,Departure,,,3,fleetmon,9h,V7MB8,,Flag of Marshall Islands,,9708148,256x43m,538006343,STI SPIGA,Oil tanker
5cb2544acf504e43d08fff8e,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,22h,V7AQ7,,Flag of Marshall Islands,,9219018,289x45m,538007396,WIN WIN,Bulk carrier
5cb2544acf504e43d08fff8f,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,10h,V7GM6,,Flag of Marshall Islands,,9153513,333x60m,538002131,CS BRILLIANCE,Oil tanker
5cb2544acf504e43d08fff90,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,16h,3ETR3,,Flag of Panama,,9363869,147x24m,370646000,BAY YASU,Chemical carrier
5cb2544acf504e43d08fff91,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,2h,CQIO5,,Flag of Madeira (PT),,9785823,274x48m,255806022,MONTE UDALA,Tanker
5cb2544acf504e43d08fff92,,,20/03/2019 16:02,,,,Departure,,,3,fleetmon,2h,CQIO5,,Flag of Madeira (PT),,9785823,274x48m,255806022,MONTE UDALA,Tanker
5cb2544acf504e43d08fff93,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,4h,9V5832,,Flag of Singapore,,9830472,33x13m,563060200,PSA THOR,Ship
5cb2544acf504e43d08fff94,,,20/03/2019 18:06,,,,Departure,,,3,fleetmon,4h,9V5832,,Flag of Singapore,,9830472,33x13m,563060200,PSA THOR,Ship
5cb2544acf504e43d08fff95,,,20/03/2019 13:56,,,,Arrival,,,3,fleetmon,2h,9VCF6,,Flag of Singapore,,9629366,330x60m,566551000,WU YI SAN,Oil tanker
5cb2544acf504e43d08fff96,,,20/03/2019 16:02,,,,Departure,,,3,fleetmon,2h,9VCF6,,Flag of Singapore,,9629366,330x60m,566551000,WU YI SAN,Oil tanker
5cb2544acf504e43d08fff97,,,20/03/2019 13:54,,,,Arrival,,,3,fleetmon,0h,9VXD7,,Flag of Singapore,,9656436,46x12m,566701000,MERIT,Oil tanker
5cb2544acf504e43d08fff98,,,20/03/2019 13:54,,,,Arrival,,,3,fleetmon,20h,3EKQ6,,Flag of Panama,,9379985,159x26m,372792000,GINGA PANTHER,Tanker
5cb2544acf504e43d08fff99,,,20/03/2019 13:53,,,,Arrival,,,3,fleetmon,2d 3h,CQIX9,,Flag of Madeira (PT),,9509774,180x25m,255806099,AS RAGNA,Container ship
5cb2544acf504e43d08fff9a,,,20/03/2019 13:53,,,,Arrival,,,3,fleetmon,9h,ZCDZ2,,Flag of Bermuda,,9352860,285x42m,310583000,GASLOG SAVANNAH,LNG tanker
5cb2544acf504e43d08fff9b,,,20/03/2019 23:47,,,,Departure,,,3,fleetmon,9h,ZCDZ2,,Flag of Bermuda,,9352860,285x42m,310583000,GASLOG SAVANNAH,LNG tanker
5cb2544acf504e43d08fff9c,,,20/03/2019 13:53,,,,Arrival,,,3,fleetmon,16h,D5EQ8,,Flag of Liberia,,9625968,332x60m,636016138,SCF SHANGHAI,Oil tanker
5cb2544acf504e43d08fff9d,,,20/03/2019 13:53,,,,Arrival,,,3,fleetmon,14h,V7BZ9,,Flag of Marshall Islands,,9609641,183x32m,538005223,ORCHID EXPRESS,Oil tanker
5cb2544acf504e43d08fff9e,,,20/03/2019 13:52,,,,Arrival,,,3,fleetmon,9h,9V7132,,Flag of Singapore,,,33x6m,563009290,SD EMERALD,Pusher/Tug
5cb2544acf504e43d08fff9f,,,20/03/2019 23:42,,,,Departure,,,3,fleetmon,9h,9V7132,,Flag of Singapore,,,33x6m,563009290,SD EMERALD,Pusher/Tug
5cb2544acf504e43d08fffa0,,,20/03/2019 13:51,,,,Arrival,,,3,fleetmon,2d 7h,3FRD2,,Flag of Panama,,9169536,247x42m,374199000,SEA TOPAZ 1,Oil tanker
5cb2544acf504e43d08fffa1,,,20/03/2019 13:51,,,,Arrival,,,3,fleetmon,6h,9V5809,,Flag of Singapore,,,,563066150,PRESIDENT ONE,Cargo ship
5cb2544acf504e43d08fffa2,,,20/03/2019 20:39,,,,Departure,,,3,fleetmon,6h,9V5809,,Flag of Singapore,,,,563066150,PRESIDENT ONE,Cargo ship
5cb2544acf504e43d08fffa3,,,20/03/2019 13:51,,,,Arrival,,,3,fleetmon,3h,V7SN8,,Flag of Marshall Islands,,9450818,180x30m,538003689,MANZANILLO,Bulk carrier
5cb2544acf504e43d08fffa4,,,20/03/2019 17:12,,,,Departure,,,3,fleetmon,3h,V7SN8,,Flag of Marshall Islands,,9450818,180x30m,538003689,MANZANILLO,Bulk carrier
5cb2544acf504e43d08fffa5,,,20/03/2019 13:47,,,,Arrival,,,3,fleetmon,1h,9V2560,,Flag of Singapore,,9438298,99x18m,564344000,OPHELIA,Oil tanker
5cb2544acf504e43d08fffa6,,,20/03/2019 15:26,,,,Departure,,,3,fleetmon,1h,9V2560,,Flag of Singapore,,9438298,99x18m,564344000,OPHELIA,Oil tanker
5cb2544acf504e43d08fffa7,,,20/03/2019 13:45,,,,Arrival,,,3,fleetmon,0h,9V6582,,Flag of Singapore,,9672313,92x30m,564275000,SEA LOYALTY,Oil tanker
5cb2544acf504e43d08fffa8,,,20/03/2019 13:38,,,,Arrival,,,3,fleetmon,1d 15h,,,Flag of Singapore,,,10x10m,563040619,SUN 58,Pleasure Craft
5cb2544acf504e43d08fffa9,,,20/03/2019 13:35,,,,Arrival,,,3,fleetmon,0h,9V3136,,Flag of Singapore,,9739238,32x11m,565363000,MARINA ONYX,Pusher/Tug
5cb2544acf504e43d08fffaa,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,1h,9V7013,,Flag of Singapore,,9058919,65x7m,564434000,PACIFIC PRIDE,Chemical carrier
5cb2544acf504e43d08fffab,,,20/03/2019 15:03,,,,Departure,,,3,fleetmon,1h,9V7013,,Flag of Singapore,,9058919,65x7m,564434000,PACIFIC PRIDE,Chemical carrier
5cb2544acf504e43d08fffac,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,4h,9V2335,,Flag of Singapore,,9424522,114x16m,563542000,CECILIA COSULICH,Oil tanker
5cb2544acf504e43d08fffad,,,20/03/2019 18:08,,,,Departure,,,3,fleetmon,4h,9V2335,,Flag of Singapore,,9424522,114x16m,563542000,CECILIA COSULICH,Oil tanker
5cb2544acf504e43d08fffae,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,1h,9V7357,,Flag of Singapore,,0,27x12m,564839000,STAR COMMODORE,Pusher/Tug
5cb2544acf504e43d08fffaf,,,20/03/2019 14:31,,,,Departure,,,3,fleetmon,1h,9V7357,,Flag of Singapore,,0,27x12m,564839000,STAR COMMODORE,Pusher/Tug
5cb2544acf504e43d08fffb0,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,< 1h,9V9641,,Flag of Singapore,,9705677,43x12m,565838000,MARINE RUBY,Oil tanker
5cb2544acf504e43d08fffb1,,,20/03/2019 13:59,,,,Departure,,,3,fleetmon,< 1h,9V9641,,Flag of Singapore,,9705677,43x12m,565838000,MARINE RUBY,Oil tanker
5cb2544acf504e43d08fffb2,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,6h,9V6910,,Flag of Singapore,,9659268,30x10m,566542000,PW LAMBDA,Pusher/Tug
5cb2544acf504e43d08fffb3,,,20/03/2019 20:07,,,,Departure,,,3,fleetmon,6h,9V6910,,Flag of Singapore,,9659268,30x10m,566542000,PW LAMBDA,Pusher/Tug
5cb2544acf504e43d08fffb4,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,0h,9V3556,,Flag of Singapore,,9782467,68x14m,563036120,STL H20,Cargo ship
5cb2544acf504e43d08fffb5,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,5h,JVQA5,,Flag of Mongolia,,,24x6m,457094000,JOLLY RAMOS,Port Tender
5cb2544acf504e43d08fffb6,,,20/03/2019 19:06,,,,Departure,,,3,fleetmon,5h,JVQA5,,Flag of Mongolia,,,24x6m,457094000,JOLLY RAMOS,Port Tender
5cb2544acf504e43d08fffb7,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,8h,9V6523,,Flag of Singapore,,1009018,75x14m,563005260,SEDNA,Oil tanker
5cb2544acf504e43d08fffb8,,,20/03/2019 21:45,,,,Departure,,,3,fleetmon,8h,9V6523,,Flag of Singapore,,1009018,75x14m,563005260,SEDNA,Oil tanker
5cb2544acf504e43d08fffb9,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,3d 4h,9V5855,,Flag of Singapore,,8898879,43x9m,563001270,AYER MANIS,Ship
5cb2544acf504e43d08fffba,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,1h,9WCA2,,Flag of Malaysia,,8938148,85x16m,533257000,THAILINE,General cargo vessel
5cb2544acf504e43d08fffbb,,,20/03/2019 14:59,,,,Departure,,,3,fleetmon,1h,9WCA2,,Flag of Malaysia,,8938148,85x16m,533257000,THAILINE,General cargo vessel
5cb2544acf504e43d08fffbc,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,0h,9V6574,,Flag of Singapore,,9316725,25x5m,563006410,NOBLE KNIGHT,Pusher/Tug
5cb2544acf504e43d08fffbd,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,6h,9V8595,,Flag of Singapore,,9572977,30x9m,563459000,PW GAMMA,Pusher/Tug
5cb2544acf504e43d08fffbe,,,20/03/2019 20:07,,,,Departure,,,3,fleetmon,6h,9V8595,,Flag of Singapore,,9572977,30x9m,563459000,PW GAMMA,Pusher/Tug
5cb2544acf504e43d08fffbf,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,3d 4h,V3QI8,,Flag of Belize,,,26x8m,312799000,OPL GIANT,Cargo ship
5cb2544acf504e43d08fffc0,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,0h,D5LS4,,Flag of Liberia,,9336359,147x23m,636092714,VEGA FYNEN,Container ship
5cb2544acf504e43d08fffc1,,,20/03/2019 13:29,,,,Arrival,,,3,fleetmon,16h,JVWL6,,Flag of Mongolia,,,21x6m,457658000,BELLIS,Cargo ship
5cb2544acf504e43d08fffc2,,,20/03/2019 13:28,,,,Arrival,,,3,fleetmon,17h,M,,Flag of Singapore,,,15x6m,563026780,SC4614D,Passenger ship
5cb2544acf504e43d08fffc3,,,20/03/2019 13:28,,,,Arrival,,,3,fleetmon,7h,A8IM9,,Flag of Liberia,,9365817,183x33m,636012864,HIGH VENTURE,Chemical carrier
5cb2544acf504e43d08fffc4,,,20/03/2019 21:13,,,,Departure,,,3,fleetmon,7h,A8IM9,,Flag of Liberia,,9365817,183x33m,636012864,HIGH VENTURE,Chemical carrier
5cb2544acf504e43d08fffc5,,,20/03/2019 13:28,,,,Arrival,,,3,fleetmon,3d,C6CZ6,,Flag of The Bahamas,,9769130,142x30m,311000615,MPV EVEREST,Ship used by divers
5cb2544acf504e43d08fffc6,,,20/03/2019 13:27,,,,Arrival,,,3,fleetmon,< 1h,V3JR2,,Flag of Belize,,,24x5m,312918000,SEA EAGLE 1,Passenger ship
5cb2544acf504e43d08fffc7,,,20/03/2019 13:59,,,,Departure,,,3,fleetmon,< 1h,V3JR2,,Flag of Belize,,,24x5m,312918000,SEA EAGLE 1,Passenger ship
5cb2544acf504e43d08fffc8,,,20/03/2019 13:27,,,,Arrival,,,3,fleetmon,2h,9V9457,,Flag of Singapore,,9654919,92x17m,566686000,DEMURE,Oil tanker
5cb2544acf504e43d08fffc9,,,20/03/2019 16:00,,,,Departure,,,3,fleetmon,2h,9V9457,,Flag of Singapore,,9654919,92x17m,566686000,DEMURE,Oil tanker
5cb2544acf504e43d08fffca,,,20/03/2019 13:27,,,,Arrival,,,3,fleetmon,1h,S6SL,,Flag of Singapore,,9675121,90x16m,563882000,MARLIN DUA,Tanker
5cb2544acf504e43d08fffcb,,,20/03/2019 14:30,,,,Departure,,,3,fleetmon,1h,S6SL,,Flag of Singapore,,9675121,90x16m,563882000,MARLIN DUA,Tanker
5cb2544acf504e43d08fffcc,,,20/03/2019 13:26,,,,Arrival,,,3,fleetmon,7h,3ECH9,,Flag of Panama,,9307059,293x40m,371519000,MOL PARAMOUNT,Container ship
5cb2544acf504e43d08fffcd,,,20/03/2019 20:38,,,,Departure,,,3,fleetmon,7h,3ECH9,,Flag of Panama,,9307059,293x40m,371519000,MOL PARAMOUNT,Container ship
5cb2544acf504e43d08fffce,,,20/03/2019 13:22,,,,Arrival,,,3,fleetmon,3h,9V2704,,Flag of Singapore,,9717371,90x16m,566009000,SEA PROSPERITY,Tanker
5cb2544acf504e43d08fffcf,,,20/03/2019 17:06,,,,Departure,,,3,fleetmon,3h,9V2704,,Flag of Singapore,,9717371,90x16m,566009000,SEA PROSPERITY,Tanker
5cb2544acf504e43d08fffd0,,,20/03/2019 13:07,,,,Arrival,,,3,fleetmon,9h,9V3174,,Flag of Singapore,,9763588,69x14m,563037290,STL H10,Cargo ship
5cb2544acf504e43d08fffd1,,,20/03/2019 22:43,,,,Departure,,,3,fleetmon,9h,9V3174,,Flag of Singapore,,9763588,69x14m,563037290,STL H10,Cargo ship
5cb2544acf504e43d08fffd2,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,6h,9V9856,,Flag of Singapore,,9537214,63x13m,566824000,FRONTEK,Tanker
5cb2544acf504e43d08fffd3,,,20/03/2019 19:41,,,,Departure,,,3,fleetmon,6h,9V9856,,Flag of Singapore,,9537214,63x13m,566824000,FRONTEK,Tanker
5cb2544acf504e43d08fffd4,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,5h,9V2147,,Flag of Singapore,,9537226,63x13m,563562000,SENTEK 27,Tanker
5cb2544acf504e43d08fffd5,,,20/03/2019 18:08,,,,Departure,,,3,fleetmon,5h,9V2147,,Flag of Singapore,,9537226,63x13m,563562000,SENTEK 27,Tanker
5cb2544acf504e43d08fffd6,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,< 1h,9V3654,,Flag of Singapore,,2113536,,563036640,PILOT GP03,Ship
5cb2544acf504e43d08fffd7,,,20/03/2019 13:29,,,,Departure,,,3,fleetmon,< 1h,9V3654,,Flag of Singapore,,2113536,,563036640,PILOT GP03,Ship
5cb2544acf504e43d08fffd8,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,5h,9V6603,,Flag of Singapore,,9329136,22x12m,563354000,STERLING,Pusher/Tug
5cb2544acf504e43d08fffd9,,,20/03/2019 18:08,,,,Departure,,,3,fleetmon,5h,9V6603,,Flag of Singapore,,9329136,22x12m,563354000,STERLING,Pusher/Tug
5cb2544acf504e43d08fffda,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,1h,9V7025,,Flag of Singapore,,9382530,27x12m,565438000,STAR DISCOVERY,Pusher/Tug
5cb2544acf504e43d08fffdb,,,20/03/2019 13:59,,,,Departure,,,3,fleetmon,1h,9V7025,,Flag of Singapore,,9382530,27x12m,565438000,STAR DISCOVERY,Pusher/Tug
5cb2544acf504e43d08fffdc,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,2h,9V2374,,Flag of Singapore,,9679268,32x12m,563899000,RIGHTEOUS,Ship
5cb2544acf504e43d08fffdd,,,20/03/2019 15:33,,,,Departure,,,3,fleetmon,2h,9V2374,,Flag of Singapore,,9679268,32x12m,563899000,RIGHTEOUS,Ship
5cb2544acf504e43d08fffde,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,7h,V7VI9,,Flag of Marshall Islands,,9520857,228x32m,538004853,FLAGSHIP VIOLET,Tanker
5cb2544acf504e43d08fffdf,,,20/03/2019 20:07,,,,Departure,,,3,fleetmon,7h,V7VI9,,Flag of Marshall Islands,,9520857,228x32m,538004853,FLAGSHIP VIOLET,Tanker
5cb2544acf504e43d08fffe0,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,15h,BLIF,,Flag of Taiwan,,9299317,168x27m,416429000,YM HAWK,Container ship
5cb2544acf504e43d08fffe1,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,5h,9V7078,,Flag of Singapore,,9386081,30x10m,563009230,NOBLE ATLAS,Ship
5cb2544acf504e43d08fffe2,,,20/03/2019 18:08,,,,Departure,,,3,fleetmon,5h,9V7078,,Flag of Singapore,,9386081,30x10m,563009230,NOBLE ATLAS,Ship
5cb2544acf504e43d08fffe3,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,0h,9V5340,,Flag of Singapore,,9581265,51x16m,563012300,POSH ASSISTOR,Supply vessel
5cb2544acf504e43d08fffe4,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,1h,9V5931,,Flag of Singapore,,8029583,58x28m,563009000,AN WEI,Platform supply vessel
5cb2544acf504e43d08fffe5,,,20/03/2019 13:59,,,,Departure,,,3,fleetmon,1h,9V5931,,Flag of Singapore,,8029583,58x28m,563009000,AN WEI,Platform supply vessel
5cb2544acf504e43d08fffe6,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,4h,9V6727,,Flag of Singapore,,9343285,28x12m,563918000,STAR EXPLORER,Pusher/Tug
5cb2544acf504e43d08fffe7,,,20/03/2019 17:36,,,,Departure,,,3,fleetmon,4h,9V6727,,Flag of Singapore,,9343285,28x12m,563918000,STAR EXPLORER,Pusher/Tug
5cb2544acf504e43d08fffe8,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,1h,9V9176,,Flag of Singapore,,9438327,100x18m,566386000,SJ BRAVO,Tanker
5cb2544acf504e43d08fffe9,,,20/03/2019 13:59,,,,Departure,,,3,fleetmon,1h,9V9176,,Flag of Singapore,,9438327,100x18m,566386000,SJ BRAVO,Tanker
5cb2544acf504e43d08fffea,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,2h,9V2980,,Flag of Singapore,,,7x12m,563029960,GP 59,Pilot tender
5cb2544acf504e43d08fffeb,,,20/03/2019 15:02,,,,Departure,,,3,fleetmon,2h,9V2980,,Flag of Singapore,,,7x12m,563029960,GP 59,Pilot tender
5cb2544acf504e43d08fffec,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,8h,S6HA,,Flag of Singapore,,9087128,84x15m,563546000,MARINE PRESTIGE,Tanker
5cb2544acf504e43d08fffed,,,20/03/2019 21:45,,,,Departure,,,3,fleetmon,8h,S6HA,,Flag of Singapore,,9087128,84x15m,563546000,MARINE PRESTIGE,Tanker
5cb2544acf504e43d08fffee,,,20/03/2019 12:58,,,,Arrival,,,3,fleetmon,5h,9V9585,,Flag of Singapore,,,15x5m,563019670,MPA VII,Passenger ship
5cb2544acf504e43d08fffef,,,20/03/2019 18:38,,,,Departure,,,3,fleetmon,5h,9V9585,,Flag of Singapore,,,15x5m,563019670,MPA VII,Passenger ship
5cb2544acf504e43d08ffff0,,,20/03/2019 12:57,,,,Arrival,,,3,fleetmon,< 1h,9V8025,,Flag of Singapore,,9542116,45x12m,564333000,ELITE,Tanker
5cb2544acf504e43d08ffff1,,,20/03/2019 13:29,,,,Departure,,,3,fleetmon,< 1h,9V8025,,Flag of Singapore,,9542116,45x12m,564333000,ELITE,Tanker
5cb2544acf504e43d08ffff2,,,20/03/2019 12:57,,,,Arrival,,,3,fleetmon,< 1h,9V3311,,Flag of Singapore,,8717257,30x7m,563023490,EVERJOYCE,Oil tanker
5cb2544acf504e43d08ffff3,,,20/03/2019 13:29,,,,Departure,,,3,fleetmon,< 1h,9V3311,,Flag of Singapore,,8717257,30x7m,563023490,EVERJOYCE,Oil tanker
5cb2544acf504e43d08ffff4,,,20/03/2019 12:57,,,,Arrival,,,3,fleetmon,1h,9V5584,,Flag of Singapore,,,32x8m,563063740,MARINA EMERALD,Pusher/Tug
5cb2544acf504e43d08ffff5,,,20/03/2019 13:59,,,,Departure,,,3,fleetmon,1h,9V5584,,Flag of Singapore,,,32x8m,563063740,MARINA EMERALD,Pusher/Tug
